PID: 43166, Name: cfprefsd, CPU: 0.13%, Memory: 1949696 bytes
PID: 43167, Name: cfprefsd, CPU: 0.13%, Memory: 1933312 bytes
PID: 43168, Name: trustd, CPU: 0.29%, Memory: 5029888 bytes
PID: 43169, Name: trustd, CPU: 0.27%, Memory: 5029888 bytes
PID: 43170, Name: trustdFileHelper, CPU: 0.10%, Memory: 3178496 bytes
PID: 43171, Name: containermanagerd, CPU: 0.10%, Memory: 3489792 bytes
PID: 43172, Name: containermanagerd, CPU: 0.10%, Memory: 3506176 bytes
PID: 43181, Name: sleep, CPU: 0.02%, Memory: 376832 bytes
PID: 43190, Name: com.apple.cmio.registerassistantservice, CPU: 0.22%, Memory: 17268736 bytes
PID: 43191, Name: sysextd, CPU: 0.16%, Memory: 5636096 bytes
PID: 43207, Name: online-authd, CPU: 0.02%, Memory: 1490944 bytes
PID: 43236, Name: contentlinkingd, CPU: 0.11%, Memory: 4734976 bytes
PID: 43266, Name: PlugInLibraryService, CPU: 0.06%, Memory: 1900544 bytes
PID: 43277, Name: coreduetd, CPU: 1.77%, Memory: 14450688 bytes
PID: 43278, Name: biomed, CPU: 3.01%, Memory: 9437184 bytes
PID: 43279, Name: knowledge-agent, CPU: 1.25%, Memory: 21954560 bytes
PID: 43280, Name: tccd, CPU: 0.57%, Memory: 8503296 bytes
PID: 43281, Name: contactsd, CPU: 0.57%, Memory: 9371648 bytes
PID: 43291, Name: calaccessd, CPU: 1.26%, Memory: 17514496 bytes
PID: 43292, Name: CoreLocationAgent, CPU: 0.30%, Memory: 13352960 bytes
PID: 43301, Name: mdworker_shared, CPU: 0.28%, Memory: 14761984 bytes
PID: 43302, Name: mdworker_shared, CPU: 0.58%, Memory: 18251776 bytes
PID: 43303, Name: mdworker_shared, CPU: 0.67%, Memory: 18202624 bytes
PID: 43337, Name: coreauthd, CPU: 0.00%, Memory: 4554752 bytes
PID: 43372, Name: mdworker_shared, CPU: 0.40%, Memory: 13697024 bytes
PID: 43374, Name: mdworker_shared, CPU: 0.33%, Memory: 13697024 bytes
PID: 43394, Name: go, CPU: 2.62%, Memory: 10715136 bytes
PID: 43426, Name: main, CPU: 11.69%, Memory: 11911168 bytes
PID: 44480, Name: coreauthd, CPU: 0.00%, Memory: 6733824 bytes
PID: 44702, Name: login, CPU: 0.00%, Memory: 2129920 bytes
PID: 44704, Name: fish, CPU: 0.00%, Memory: 737280 bytes
PID: 45280, Name: CommCenter, CPU: 0.01%, Memory: 7733248 bytes
PID: 46455, Name: SyncReporter, CPU: 0.00%, Memory: 5914624 bytes
PID: 48007, Name: Code - Insiders Helper (Plugin), CPU: 0.02%, Memory: 9240576 bytes
PID: 49013, Name: Microsoft Update Assistant, CPU: 0.03%, Memory: 16138240 bytes
PID: 49174, Name: Code - Insiders Helper (Plugin), CPU: 0.02%, Memory: 9076736 bytes
PID: 51170, Name: plugin-container, CPU: 0.22%, Memory: 57311232 bytes
PID: 51238, Name: plugin-container, CPU: 0.15%, Memory: 77561856 bytes
PID: 51341, Name: plugin-container, CPU: 0.48%, Memory: 60620800 bytes
PID: 52486, Name: Code - Insiders Helper (Plugin), CPU: 0.02%, Memory: 10600448 bytes
PID: 52591, Name: plugin-container, CPU: 0.07%, Memory: 38748160 bytes
PID: 52607, Name: plugin-container, CPU: 0.06%, Memory: 45170688 bytes
PID: 52665, Name: plugin-container, CPU: 0.48%, Memory: 99254272 bytes
PID: 52771, Name: plugin-container, CPU: 0.04%, Memory: 67321856 bytes
PID: 53671, Name: plugin-container, CPU: 0.04%, Memory: 81543168 bytes
PID: 54114, Name: plugin-container, CPU: 0.12%, Memory: 97157120 bytes
PID: 55415, Name: taskgated, CPU: 0.00%, Memory: 1736704 bytes
PID: 58174, Name: com.apple.CodeSigningHelper, CPU: 0.01%, Memory: 2392064 bytes
PID: 59595, Name: com.apple.WebKit.GPU, CPU: 0.00%, Memory: 2670592 bytes
PID: 59601, Name: com.apple.WebKit.Networking, CPU: 0.00%, Memory: 3194880 bytes
PID: 60522, Name: mediaremoted, CPU: 0.02%, Memory: 5718016 bytes
PID: 62584, Name: tccd, CPU: 0.09%, Memory: 11649024 bytes
PID: 62587, Name: accountsd, CPU: 0.01%, Memory: 6701056 bytes
PID: 62967, Name: Brave Browser Helper (Renderer), CPU: 0.08%, Memory: 11288576 bytes
PID: 66436, Name: bird, CPU: 0.00%, Memory: 4931584 bytes
PID: 67268, Name: com.apple.WebKit.GPU, CPU: 0.00%, Memory: 2621440 bytes
PID: 67269, Name: com.apple.WebKit.Networking, CPU: 0.00%, Memory: 3735552 bytes
PID: 67270, Name: com.apple.WebKit.WebContent, CPU: 0.01%, Memory: 4472832 bytes
PID: 67848, Name: Netskope Client, CPU: 0.02%, Memory: 14516224 bytes
PID: 68225, Name: netbiosd, CPU: 0.00%, Memory: 2179072 bytes
PID: 71871, Name: Microsoft PowerPoint, CPU: 2.03%, Memory: 136675328 bytes
PID: 73323, Name: VDCAssistant, CPU: 0.00%, Memory: 2555904 bytes
PID: 74867, Name: fairplayd, CPU: 0.00%, Memory: 11255808 bytes
PID: 80248, Name: Brave Browser Helper (Renderer), CPU: 0.05%, Memory: 48889856 bytes
PID: 80761, Name: osascript, CPU: 0.00%, Memory: 5734400 bytes
PID: 80777, Name: secd, CPU: 0.05%, Memory: 9027584 bytes
PID: 80795, Name: neagent, CPU: 0.00%, Memory: 10682368 bytes
PID: 80976, Name: java-arm, CPU: 29.54%, Memory: 622886912 bytes
PID: 81261, Name: Chromium, CPU: 0.05%, Memory: 28934144 bytes
PID: 81265, Name: chrome_crashpad_handler, CPU: 0.00%, Memory: 1802240 bytes
PID: 81267, Name: chrome_crashpad_handler, CPU: 0.00%, Memory: 1703936 bytes
PID: 81272, Name: Chromium Helper (GPU), CPU: 0.08%, Memory: 9846784 bytes
PID: 81273, Name: Chromium Helper, CPU: 0.00%, Memory: 6406144 bytes
PID: 81276, Name: Chromium Helper (Renderer), CPU: 0.00%, Memory: 8994816 bytes
PID: 81277, Name: Chromium Helper (Renderer), CPU: 0.00%, Memory: 7307264 bytes
PID: 81278, Name: Chromium Helper (Renderer), CPU: 0.00%, Memory: 7487488 bytes
PID: 81279, Name: Chromium Helper (Renderer), CPU: 0.00%, Memory: 7553024 bytes
PID: 81284, Name: com.apple.Safari.SafeBrowsing.Service, CPU: 0.00%, Memory: 3899392 bytes
PID: 82801, Name: node, CPU: 0.00%, Memory: 4866048 bytes
PID: 82815, Name: node, CPU: 0.00%, Memory: 2605056 bytes
PID: 82816, Name: node, CPU: 0.21%, Memory: 14336000 bytes
PID: 83038, Name: com.apple.WebKit.WebContent, CPU: 0.01%, Memory: 8568832 bytes
PID: 83057, Name: com.apple.WebKit.WebContent, CPU: 0.00%, Memory: 9322496 bytes
PID: 84379, Name: DiskUnmountWatcher, CPU: 0.00%, Memory: 2048000 bytes
PID: 86261, Name: Brave Browser Helper (Renderer), CPU: 0.01%, Memory: 17661952 bytes
PID: 86273, Name: Brave Browser Helper (Renderer), CPU: 0.00%, Memory: 13320192 bytes
PID: 88772, Name: backupd, CPU: 0.01%, Memory: 4947968 bytes
PID: 90653, Name: Code - Insiders Helper (Plugin), CPU: 0.02%, Memory: 11173888 bytes
PID: 90656, Name: python3.11, CPU: 0.00%, Memory: 1048576 bytes
PID: 90657, Name: python3.11, CPU: 0.00%, Memory: 1048576 bytes
PID: 90669, Name: Python, CPU: 0.00%, Memory: 1048576 bytes
PID: 90862, Name: Microsoft Excel, CPU: 0.35%, Memory: 26591232 bytes
PID: 91903, Name: nearbyd, CPU: 0.02%, Memory: 8290304 bytes
PID: 92543, Name: ir_agent, CPU: 0.24%, Memory: 14598144 bytes
PID: 92637, Name: plugin-container, CPU: 0.08%, Memory: 41336832 bytes
PID: 93496, Name: firefox, CPU: 2.63%, Memory: 142327808 bytes
PID: 93497, Name: plugin-container, CPU: 0.01%, Memory: 8241152 bytes
PID: 93501, Name: plugin-container, CPU: 0.03%, Memory: 38600704 bytes
PID: 93504, Name: plugin-container, CPU: 0.12%, Memory: 33587200 bytes
PID: 93505, Name: plugin-container, CPU: 0.00%, Memory: 10092544 bytes
PID: 93507, Name: plugin-container, CPU: 0.15%, Memory: 34144256 bytes
PID: 93596, Name: plugin-container, CPU: 0.02%, Memory: 10141696 bytes
PID: 93597, Name: plugin-container, CPU: 0.01%, Memory: 8896512 bytes
PID: 93749, Name: mbuseragent, CPU: 0.00%, Memory: 2539520 bytes
PID: 94082, Name: Code - Insiders Helper (Plugin), CPU: 0.02%, Memory: 15925248 bytes
PID: 94692, Name: Brave Browser Helper (Renderer), CPU: 0.01%, Memory: 16072704 bytes
PID: 94764, Name: Brave Browser Helper (Renderer), CPU: 0.00%, Memory: 11943936 bytes
PID: 95302, Name: Code - Insiders Helper (Renderer), CPU: 0.42%, Memory: 56999936 bytes
PID: 95408, Name: Code - Insiders Helper, CPU: 0.02%, Memory: 11059200 bytes
PID: 95409, Name: Code - Insiders Helper (Plugin), CPU: 0.22%, Memory: 37928960 bytes
PID: 95509, Name: Code - Insiders Helper (Plugin), CPU: 0.03%, Memory: 19283968 bytes
PID: 95510, Name: Code - Insiders Helper (Plugin), CPU: 0.04%, Memory: 11698176 bytes
PID: 95537, Name: java, CPU: 0.10%, Memory: 7553024 bytes
PID: 95614, Name: java, CPU: 0.06%, Memory: 4374528 bytes
PID: 95648, Name: fish, CPU: 0.00%, Memory: 294912 bytes
PID: 95880, Name: fish, CPU: 0.00%, Memory: 753664 bytes
PID: 96031, Name: Firewall, CPU: 0.00%, Memory: 999424 bytes
PID: 96488, Name: Ctes, CPU: 0.68%, Memory: 10960896 bytes
PID: 96628, Name: python3.11, CPU: 0.00%, Memory: 1032192 bytes
PID: 96632, Name: fish, CPU: 0.00%, Memory: 737280 bytes
PID: 96741, Name: Microsoft Outlook, CPU: 0.76%, Memory: 90963968 bytes
PID: 96766, Name: com.apple.WebKit.Networking, CPU: 0.00%, Memory: 7569408 bytes
PID: 96911, Name: IOUserBluetoothSerialDriver, CPU: 0.00%, Memory: 81920 bytes
PID: 96912, Name: IOUserBluetoothSerialDriver, CPU: 0.00%, Memory: 81920 bytes
PID: 97172, Name: Code - Insiders Helper (Plugin), CPU: 0.02%, Memory: 10993664 bytes
PID: 97499, Name: Code - Insiders Helper (Plugin), CPU: 0.01%, Memory: 10141696 bytes
PID: 97500, Name: Code - Insiders Helper (Plugin), CPU: 0.20%, Memory: 33308672 bytes
PID: 97501, Name: Code - Insiders Helper (Plugin), CPU: 0.09%, Memory: 11599872 bytes
PID: 97511, Name: Code - Insiders Helper (Plugin), CPU: 0.01%, Memory: 9535488 bytes
PID: 97620, Name: WirelessRadioManagerd, CPU: 0.01%, Memory: 4554752 bytes
PID: 97639, Name: com.apple.WebKit.GPU, CPU: 0.00%, Memory: 2899968 bytes
PID: 97668, Name: MSTeams, CPU: 1.92%, Memory: 53297152 bytes
PID: 97675, Name: com.microsoft.teams2.respawn, CPU: 0.00%, Memory: 1458176 bytes
PID: 97676, Name: com.microsoft.teams2.notificationcenter, CPU: 0.01%, Memory: 6881280 bytes
PID: 97685, Name: Microsoft Teams WebView, CPU: 0.12%, Memory: 80805888 bytes
PID: 97702, Name: msedge_crashpad_handler, CPU: 0.00%, Memory: 1835008 bytes
PID: 97705, Name: msedge_crashpad_handler, CPU: 0.00%, Memory: 1490944 bytes
PID: 97711, Name: Microsoft Teams WebView Helper (GPU), CPU: 0.12%, Memory: 36536320 bytes
PID: 97713, Name: Microsoft Teams WebView Helper, CPU: 0.03%, Memory: 29671424 bytes
PID: 97714, Name: Microsoft Teams WebView Helper, CPU: 0.01%, Memory: 13320192 bytes
PID: 97715, Name: Microsoft Teams WebView Helper (Renderer), CPU: 0.01%, Memory: 21872640 bytes
PID: 97716, Name: Microsoft Teams WebView Helper (Renderer), CPU: 0.81%, Memory: 89931776 bytes
PID: 97758, Name: Microsoft Teams WebView Helper, CPU: 0.01%, Memory: 15417344 bytes
PID: 97759, Name: Microsoft Teams WebView Helper (Plugin), CPU: 0.01%, Memory: 11960320 bytes
PID: 98166, Name: osascript, CPU: 0.00%, Memory: 4980736 bytes
PID: 98201, Name: Brave Browser Helper (Renderer), CPU: 0.00%, Memory: 16351232 bytes
PID: 98216, Name: plugin-container, CPU: 0.07%, Memory: 67420160 bytes
PID: 98811, Name: osascript, CPU: 0.00%, Memory: 4997120 bytes
PID: 99895, Name: trustd, CPU: 1.11%, Memory: 8404992 bytes
PID: 99909, Name: trustd, CPU: 0.13%, Memory: 9371648 bytes
